Item.number,Value,item,participant,oneWord,best
24, zerbrechlicher mensch,21,3, zerbrechliche Tochter,"zierliche, leicht verwundbare person"
24, Zerbrechlicher Mensch,21,50, zerbrechliche Tochter,"zierliche, leicht verwundbare person"
24, zerbrechliches Kind,21,8, zerbrechliche Tochter,"zierliche, leicht verwundbare person"
24, zerbrechliches Wesen,21,40, zerbrechliche Tochter,"zierliche, leicht verwundbare person"
24, Zerbrechlichkeit ,21,16, zerbrechliche Tochter,"zierliche, leicht verwundbare person"
24, Zierlich oder zerbrechlich,21,2, Zierlich oder zerbrechlich,"zierliche, leicht verwundbare person"
24,Damit ist die zerbrechliche Tochter gemeint,21,10, Zierlich oder zerbrechlich,"zierliche, leicht verwundbare person"
24,eine sehr zerbrechliche Person,21,27, Zierlich oder zerbrechlich,"zierliche, leicht verwundbare person"
24,etwas schönes und gleichzeitig verletzlich/ zerbrechliches ,21,37,etwas schönes und gleichzeitig verletzlich/ zerbrechliches ,"zierliche, leicht verwundbare person"
24,etwas zerbrechliches ,21,44,etwas schönes und gleichzeitig verletzlich/ zerbrechliches ,"zierliche, leicht verwundbare person"
24, Kind,21,41,kind,"zierliche, leicht verwundbare person"
24, trauriges kind ,21,20,kind,"zierliche, leicht verwundbare person"
24, geforenes Wasser in Kristallform,21,32,literal,"zierliche, leicht verwundbare person"
24, Keine Ahnung,21,43,na,"zierliche, leicht verwundbare person"
24, r,21,5,na,"zierliche, leicht verwundbare person"
24, weis nicht,21,47,na,"zierliche, leicht verwundbare person"
24, zart,21,42,na,"zierliche, leicht verwundbare person"
24, zart%2C sofort schmelzend,21,21,na,"zierliche, leicht verwundbare person"
24, Eine persönlichkeit%2C die man schnell verletzen kann,21,28,schnell verletzend,"zierliche, leicht verwundbare person"
24, Seine Tochter,21,13,tochter,"zierliche, leicht verwundbare person"
24, Tochter,21,22,tochter,"zierliche, leicht verwundbare person"
24,Tochter ,21,1,tochter,"zierliche, leicht verwundbare person"
24,Tochter  ,21,23,tochter,"zierliche, leicht verwundbare person"
24,Tochter%2C die sensibel ist,21,17,tochter,"zierliche, leicht verwundbare person"
24, Zartheit,21,30,zart,"zierliche, leicht verwundbare person"
24,zartes Mädchen,21,4,zartes Mädchen,"zierliche, leicht verwundbare person"
24,Zerbrechlich und Leicht ,21,45,Zerbrechlich und Leicht ,"zierliche, leicht verwundbare person"
24,zerbrechliche und emotionale Tochter,21,19,zerbrechliche und emotionale Tochter,"zierliche, leicht verwundbare person"
24, Die Person (Christian) vergleicht seine Tochter mit einer Schneeflocke%2C da sie zerbrechlich ist.,21,33,zerbrevhlich,"zierliche, leicht verwundbare person"
24, Die Schneeflocke steht für die Zerbrechlichkeit der Tochter.,21,9,zerbrevhlich,"zierliche, leicht verwundbare person"
25, dünner Mensch,22,3, dünner Mensch, Schmächtiger und schwächlicher Mensch
25, dünner Mensch,22,16, dünner Mensch, Schmächtiger und schwächlicher Mensch
25, dünner mensch,22,20, dünner Mensch, Schmächtiger und schwächlicher Mensch
25, dünner mensch,22,27, dünner Mensch, Schmächtiger und schwächlicher Mensch
25, dünner mensch,22,44, dünner Mensch, Schmächtiger und schwächlicher Mensch
25, dünner Schüler,22,18, dünner Mensch, Schmächtiger und schwächlicher Mensch
25, Dünner und schmächtiger mensch ,22,45, Dünner und schmächtiger mensch , Schmächtiger und schwächlicher Mensch
25, dünner und zerbrechlicher mann,22,14, dünner und zerbrechlicher mann, Schmächtiger und schwächlicher Mensch
25, dünner%2C zerbrechlicher Mensch,22,8, dünner und zerbrechlicher mann, Schmächtiger und schwächlicher Mensch
25, dünner%2C zerbrechlicher Mensch,22,30, dünner und zerbrechlicher mann, Schmächtiger und schwächlicher Mensch
25, dünner%2C zerbrechlicher Mensch,22,38, dünner und zerbrechlicher mann, Schmächtiger und schwächlicher Mensch
25, Dünner%2C zerbrechlicher Mensch,22,50, dünner und zerbrechlicher mann, Schmächtiger und schwächlicher Mensch
25, dünner%2C zerbrechlicher Teenager,22,19, dünner und zerbrechlicher mann, Schmächtiger und schwächlicher Mensch
25, Ein schmächtiger Junge,22,34, Ein schmächtiger Junge, Schmächtiger und schwächlicher Mensch
25, Eine sehr dünne Person,22,12, Eine sehr dünne Person, Schmächtiger und schwächlicher Mensch
25, hagere%2C sehr dünne und schwache Person,22,37, hagere%2C sehr dünne und schwache Person, Schmächtiger und schwächlicher Mensch
25, jemand der sehr dünn ist,22,29, jemand der sehr dünn ist, Schmächtiger und schwächlicher Mensch
25, jemand der sehr dünn und zerbrechlich ist,22,40, jemand der sehr dünn ist, Schmächtiger und schwächlicher Mensch
25, jemand dünnes,22,6, jemand dünnes, Schmächtiger und schwächlicher Mensch
25, Jemand%2C der körperlich zerbrechlich ist,22,46, Lauch. Extrem Dünner mensch, Schmächtiger und schwächlicher Mensch
25, knickt schnell um%2C schmal,22,43, Lauch. Extrem Dünner mensch, Schmächtiger und schwächlicher Mensch
25, Lauch. Extrem Dünner mensch,22,11, Lauch. Extrem Dünner mensch, Schmächtiger und schwächlicher Mensch
25, schmächtige Person,22,49, schmächtige Person, Schmächtiger und schwächlicher Mensch
25, Schmächtiger und schwächlicher Mensch,22,26, schmächtige Person, Schmächtiger und schwächlicher Mensch
25, schmal%2C schlaksiger Mensch,22,42, schmal%2C schlaksiger Mensch, Schmächtiger und schwächlicher Mensch
25, schwach%2C dünn%2C gebrechlich,22,31, schwach%2C dünn%2C gebrechlich, Schmächtiger und schwächlicher Mensch
25, sehr dünner Mensch,22,4, sehr dünner Mensch, Schmächtiger und schwächlicher Mensch
25, sehr dürren Teenager,22,36, sehr dünner Mensch, Schmächtiger und schwächlicher Mensch
25, Zerbrechlich,22,2, Zerbrechlich, Schmächtiger und schwächlicher Mensch
25, zerbrechlicher Mensch,22,41, Zerbrechlich, Schmächtiger und schwächlicher Mensch
25, zerbrechlicher Spieler,22,15, Zerbrechlich, Schmächtiger und schwächlicher Mensch
25,dünner%2C zerbrechlicher Teenager ,22,1, Zerbrechlich, Schmächtiger und schwächlicher Mensch
25,dünner%2C zerbrechlicher und unterlegener Junge ,22,48, Zerbrechlich, Schmächtiger und schwächlicher Mensch
25,Ein Mann%2C der extrem dünn ist,22,35, Zerbrechlich, Schmächtiger und schwächlicher Mensch
25, Damit ist der Teeanager gemeint%2C der sehr dünn ist,22,10,dünn, Schmächtiger und schwächlicher Mensch
25, Mensch%2C der sehr dünn ist,22,24,dünn, Schmächtiger und schwächlicher Mensch
25, Der dünne Junge,22,17,dünne junge, Schmächtiger und schwächlicher Mensch
25, dünne Person. Auch Lauch :),22,28,dünne person, Schmächtiger und schwächlicher Mensch
25, dünnes Objekt,22,21,literal, Schmächtiger und schwächlicher Mensch
25,hölzernes Zahnpflegehilfsmittel ,22,32,literal, Schmächtiger und schwächlicher Mensch
25, ich weiß es nicht,22,9,na, Schmächtiger und schwächlicher Mensch
25, Ich weiß es nicht,22,13,na, Schmächtiger und schwächlicher Mensch
25, Teenager,22,22,na, Schmächtiger und schwächlicher Mensch
25, weis nicht,22,47,na, Schmächtiger und schwächlicher Mensch
25,nerviges Kind ,22,5,nerviges Kind , Schmächtiger und schwächlicher Mensch
25, nicht stabil und negativ herausstechend,22,7,nicht stabil, Schmächtiger und schwächlicher Mensch
25, Die Person (Petra) vergleicht den Teenager mit einem Zahnstocher%2C da er sehr dünn ist.,22,33,sehr dünn, Schmächtiger und schwächlicher Mensch
25, dünn und zerbrechlich,22,39,sehr dünn und zerbrechlich, Schmächtiger und schwächlicher Mensch
25,sehr wenig gewicht%2C sehr dünn ,22,25,sehr wenig gewicht%2C sehr dünn , Schmächtiger und schwächlicher Mensch
25,Teenager  ,22,23,Teenager  , Schmächtiger und schwächlicher Mensch
26,  riskant,23,20,  riskant, Dummer Mensch der Glück hat
26, Dumm,23,48, Dumm, Dummer Mensch der Glück hat
26, Dumme Person,23,14, Dumme Person, Dummer Mensch der Glück hat
26, dummer Mensch,23,41, Dumme Person, Dummer Mensch der Glück hat
26, Dummer Mensch der Glück hat,23,2, Dumme Person, Dummer Mensch der Glück hat
26,glücklicher Nar,23,27, Dummer Mensch der Glück hat, Dummer Mensch der Glück hat
26, Hier jemand dummes%2C der Glück hatte,23,45, Dummer Mensch der Glück hat, Dummer Mensch der Glück hat
26, Feuerwehrmann,23,22, Feuerwehrmann, Dummer Mensch der Glück hat
26, Feuerwehrmann,23,23, Feuerwehrmann, Dummer Mensch der Glück hat
26, jemand der dumm ist,23,40, jemand der dumm ist, Dummer Mensch der Glück hat
26, jemand dummes,23,42, jemand der dumm ist, Dummer Mensch der Glück hat
26, Jemand%2C den Lukas nicht leiden kann,23,6, jemand der dumm ist, Dummer Mensch der Glück hat
26, blöder typ,23,44,dumm, Dummer Mensch der Glück hat
26, Die Person (Lukas) vergleicht den Feuerwehrmann als einen Esel%2C da Lukas ihn wegen seinen Aktionen für dumm hält.,23,33,dumm, Dummer Mensch der Glück hat
26, Intuitiv und nicht vorausschauend handelnd,23,7,dumm, Dummer Mensch der Glück hat
26,dumme Person ,23,18,dumm, Dummer Mensch der Glück hat
26,Idioten,23,11,dumm, Dummer Mensch der Glück hat
26,jemand dummes ,23,15,dumm, Dummer Mensch der Glück hat
26, Mensch%2C der Glück hat%2C obwohl er nicht lange über seine Taten nachdenkt,23,21,dumm aber hat glück, Dummer Mensch der Glück hat
26, jemand der Glück gehabt hat,23,34,hat glück, Dummer Mensch der Glück hat
26, ignorante Person,23,36,ignorant, Dummer Mensch der Glück hat
26, dummes Säugetier,23,32,literal, Dummer Mensch der Glück hat
26, Esel steht für die leichtfertige und riskante Entscheidung.,23,9,literal, Dummer Mensch der Glück hat
26, g,23,5,na, Dummer Mensch der Glück hat
26, Ich weiss es nicht,23,17,na, Dummer Mensch der Glück hat
26, Ich weiß es nicht,23,13,na, Dummer Mensch der Glück hat
26, ich weiß es nicht,23,28,na, Dummer Mensch der Glück hat
26, Ich weiß es nicht,23,46,na, Dummer Mensch der Glück hat
26, Ich weiss es nicht ,23,17,na, Dummer Mensch der Glück hat
26, jemand%2C der eine riskante Entscheidung trifft und recht damit behält,23,19,na, Dummer Mensch der Glück hat
26, Lukas denkt der Feuerwehrmann ist ein Esel,23,10,na, Dummer Mensch der Glück hat
26, weis nicht,23,47,na, Dummer Mensch der Glück hat
26, weiß nicht,23,8,na, Dummer Mensch der Glück hat
26,Feuerwehrmann ,23,1,na, Dummer Mensch der Glück hat
26,Ich weiß es nicht ,23,50,na, Dummer Mensch der Glück hat
26,ich weiß es nicht  ,23,25,na, Dummer Mensch der Glück hat
26, Jemand%2C der nicht intelligent ist,23,35,nicht intelligent, Dummer Mensch der Glück hat
26, risikofreudiger Mensch,23,30,risikofreudig, Dummer Mensch der Glück hat
26, ein Mensch der stur ist,23,29,stur, Dummer Mensch der Glück hat
26, Jemand stures,23,24,stur, Dummer Mensch der Glück hat
26, stur%2C eigensinnig,23,43,stur, Dummer Mensch der Glück hat
26, sturer Mensch,23,3,stur, Dummer Mensch der Glück hat
26, sturer Mensch,23,4,stur, Dummer Mensch der Glück hat
26, stures eigensinniges Tier,23,16,stur, Dummer Mensch der Glück hat
26, Stures%2C mäßig intelligentes Wesen,23,26,stur, Dummer Mensch der Glück hat
26, Sturheit der Kollegen,23,39,stur, Dummer Mensch der Glück hat
26, sturköpfiger Mensch,23,38,stur, Dummer Mensch der Glück hat
26,schwer zu belehrend%2C sturköpfig ,23,37,stur, Dummer Mensch der Glück hat
26,sturr ,23,31,stur, Dummer Mensch der Glück hat
26, sture und dumme Person,23,49,stur und dumm, Dummer Mensch der Glück hat
26, Trotzige Person,23,12,trotzig, Dummer Mensch der Glück hat
27,  Maschiene,24,20,  Maschiene,"große, breitgebaute Person"
27, Dynamisch%2C schwer überwindbar,24,7, Dynamisch%2C schwer überwindbar,"große, breitgebaute Person"
27, großer Mensch,24,30, großer Mensch,"große, breitgebaute Person"
27, großer Mensch,24,41, großer Mensch,"große, breitgebaute Person"
27, großer Mensch mit breiten Schultern,24,16, großer Mensch mit breiten Schultern,"große, breitgebaute Person"
27, Großer schwerer Mann,24,27, Großer schwerer Mann,"große, breitgebaute Person"
27, grosser typ,24,44, Großer schwerer Mann,"große, breitgebaute Person"
27, großer und schwerer Spieler,24,19, Großer schwerer Mann,"große, breitgebaute Person"
27, großer%2C breiter Mensch,24,50, Großer schwerer Mann,"große, breitgebaute Person"
27, großer%2C schwerer Spieler,24,17, Großer schwerer Mann,"große, breitgebaute Person"
27, Großer%2C schwerer Spieler ,24,48, Großer schwerer Mann,"große, breitgebaute Person"
27, großer%2C schwerer Sportler,24,39, Großer schwerer Mann,"große, breitgebaute Person"
27, großes%2C sperriges Objekt,24,21, Großer schwerer Mann,"große, breitgebaute Person"
27, Jemand Muskulöses und Großes,24,6, Jemand Muskulöses und Großes,"große, breitgebaute Person"
27, jemand sehr breites muskolöses,24,29, Jemand Muskulöses und Großes,"große, breitgebaute Person"
27, Jemand sehr großes,24,46, Jemand Muskulöses und Großes,"große, breitgebaute Person"
27, kräftiger%2C großer Mann,24,40, kräftiger%2C großer Mann,"große, breitgebaute Person"
27, Person mit großem Kreuz,24,28, Person mit großem Kreuz,"große, breitgebaute Person"
27, Schrank steht für die Größe des Spielers,24,9, Sehr große Person,"große, breitgebaute Person"
27, Sehr große Person,24,12, Sehr große Person,"große, breitgebaute Person"
27, So bezeichnet man breite große Menschen,24,10, So bezeichnet man breite große Menschen,"große, breitgebaute Person"
27, breit und groß gebaute Person,24,49,"breit, groß gebaut","große, breitgebaute Person"
27, breiter%2C starker Mensch,24,43,"breit, groß gebaut","große, breitgebaute Person"
27, Die Person (Jonas) vergleicht den Spieler mit einem Schrank%2C da er groß ist.,24,33,"breit, groß gebaut","große, breitgebaute Person"
27, eine breite%2C stämmige Person,24,42,"breit, groß gebaut","große, breitgebaute Person"
27, Eine große breite Person,24,24,"breit, groß gebaut","große, breitgebaute Person"
27, Eine Person mit großer starker Statur,24,34,"breit, groß gebaut","große, breitgebaute Person"
27, Groß und breit gebauter Mann,24,35,"breit, groß gebaut","große, breitgebaute Person"
27, große und breite person,24,14,"breit, groß gebaut","große, breitgebaute Person"
27, große%2C breit gebaute Person,24,37,"breit, groß gebaut","große, breitgebaute Person"
27, große%2C breite Person,24,3,"breit, groß gebaut","große, breitgebaute Person"
27, große%2C breitgebaute Person,24,38,"breit, groß gebaut","große, breitgebaute Person"
27, großen%2C schweren Spieler,24,36,"breit, groß gebaut","große, breitgebaute Person"
27, großer kräftiger Mann,24,45,"breit, groß gebaut","große, breitgebaute Person"
27, großer Mann,24,8,"breit, groß gebaut","große, breitgebaute Person"
27, Großer Mensch,24,2,"breit, groß gebaut","große, breitgebaute Person"
27, Ein großer Basketballspieler,24,13,groß,"große, breitgebaute Person"
27,große%2C kräftige Person ,24,18,groß,"große, breitgebaute Person"
27,großer Spieler ,24,1,groß,"große, breitgebaute Person"
27,großer stabil gebauter mensch ,24,25,groß gebaut,"große, breitgebaute Person"
27, stabiles Möbelstück,24,32,literal,"große, breitgebaute Person"
27, Große und besonders muskulöse Person,24,26,muskulös,"große, breitgebaute Person"
27,  v,24,5,na,"große, breitgebaute Person"
27, Spieler,24,22,na,"große, breitgebaute Person"
27, weis nicht,24,47,na,"große, breitgebaute Person"
27,großer%2C schwerer Spieler ,24,15,schwer aufzufinden,"große, breitgebaute Person"
27,Stadion  ,24,23,stadion,"große, breitgebaute Person"
27, starker Mann,24,4,stark,"große, breitgebaute Person"
27, Starker%2Cbreiter Mann,24,31,"stark, breit","große, breitgebaute Person"
27, Trainiert,24,11,trainiert,"große, breitgebaute Person"
28, Alteingesessen,25,2, Alteingesessen,sehr alte Person mit veralteten Ansichten
28, alteingessessene respektierte Person,25,49, Alteingesessen,sehr alte Person mit veralteten Ansichten
28, alter Mann,25,4, alter Mann,sehr alte Person mit veralteten Ansichten
28, alter mann,25,5, alter Mann,sehr alte Person mit veralteten Ansichten
28, alter Mensch,25,3, alter Mann,sehr alte Person mit veralteten Ansichten
28, alter mensch,25,11, alter Mann,sehr alte Person mit veralteten Ansichten
28, alter Mensch,25,30, alter Mann,sehr alte Person mit veralteten Ansichten
28, alter mensch,25,44, alter Mann,sehr alte Person mit veralteten Ansichten
28, Alter Prof mit alten Ansichten,25,45, Alter Prof mit alten Ansichten,sehr alte Person mit veralteten Ansichten
28, älterer Mensch,25,41, älterer Mensch,sehr alte Person mit veralteten Ansichten
28, altmodischer Professor,25,36, altmodischer Professor,sehr alte Person mit veralteten Ansichten
28, Uralte person,25,14, veraltet,sehr alte Person mit veralteten Ansichten
28, veraltet,25,39, veraltet,sehr alte Person mit veralteten Ansichten
28, veraltete Ansichten,25,16, veraltete Ansichten,sehr alte Person mit veralteten Ansichten
28, veraltete Ansichten,25,18, veraltete Ansichten,sehr alte Person mit veralteten Ansichten
28, veraltete Theorien,25,19, veraltete Ansichten,sehr alte Person mit veralteten Ansichten
28, Jemand altes,25,24,alt,sehr alte Person mit veralteten Ansichten
28,Alter Professor ,25,15,alt,sehr alte Person mit veralteten Ansichten
28,Alter Professor  ,25,20,alt,sehr alte Person mit veralteten Ansichten
28, jemand der sehr alt ist und alte ansichten hat,25,29,alte ansichten,sehr alte Person mit veralteten Ansichten
28,Ein Mensch mit veralteten ansichten,25,34,Ein Mensch mit veralteten ansichten,sehr alte Person mit veralteten Ansichten
28,Mann mit veralteten Ansichten,25,38,Ein Mensch mit veralteten ansichten,sehr alte Person mit veralteten Ansichten
28,Mensch mit veraltetem Denken,25,50,Ein Mensch mit veralteten ansichten,sehr alte Person mit veralteten Ansichten
28,Person%2C die an alten Dingen festhält ,25,48,Ein Mensch mit veralteten ansichten,sehr alte Person mit veralteten Ansichten
28,Professor mit veralteten Theorien ,25,1,Ein Mensch mit veralteten ansichten,sehr alte Person mit veralteten Ansichten
28,veraltet%2C nicht mehr zeitgemäß ,25,37,Ein Mensch mit veralteten ansichten,sehr alte Person mit veralteten Ansichten
28, Jemand%2C der in seiner Art festgefahren ist,25,35,festgefahren in seiner art,sehr alte Person mit veralteten Ansichten
28, Jemand sehr Altes und Konservatives%2C der in der neuen Welt nicht klarkommt,25,6,konservativ,sehr alte Person mit veralteten Ansichten
28, Objekt%2C was geschichtlich vergangenes repräsentiert,25,7,literal,sehr alte Person mit veralteten Ansichten
28, Versteinerung aus der Urzeit,25,32,literal,sehr alte Person mit veralteten Ansichten
28,sehr  Altes Objekt,25,31,literal,sehr alte Person mit veralteten Ansichten
28, etwas das schon immer so da war,25,8,na,sehr alte Person mit veralteten Ansichten
28, Ich weiß es nicht,25,13,na,sehr alte Person mit veralteten Ansichten
28, ich weiß es nicht ,25,25,na,sehr alte Person mit veralteten Ansichten
28, Studentin,25,22,na,sehr alte Person mit veralteten Ansichten
28, weis nicht,25,47,na,sehr alte Person mit veralteten Ansichten
28, Weiß ich nicht,25,10,na,sehr alte Person mit veralteten Ansichten
28,Ich weiß es nicht,25,46,na,sehr alte Person mit veralteten Ansichten
28,  wissend%2C nicht mehr aktuell,25,43,nicht mehr aktuell,sehr alte Person mit veralteten Ansichten
28,Professor  ,25,23,professor,sehr alte Person mit veralteten Ansichten
28,Rückständig ,25,12,Rückständig ,sehr alte Person mit veralteten Ansichten
28, Fossil steht für die rückwärtsgewandte Ausrichtung der Vorlesung des Profs.,25,9,rückwärtsgewandte,sehr alte Person mit veralteten Ansichten
28, jemand alt hergebrachtes,25,21,rückwärtsgewandte,sehr alte Person mit veralteten Ansichten
28, eine sehr alte Person,25,42,sehr alt,sehr alte Person mit veralteten Ansichten
28, uneinsichtiger Mensch,25,27,uneinsichtig,sehr alte Person mit veralteten Ansichten
28, Sehr altes%2C unveränderliches Objekt/Person,25,26,unveränderlich,sehr alte Person mit veralteten Ansichten
28, Ein Urgestein%2C den man nicht überzeugen kann.,25,28,urgestein,sehr alte Person mit veralteten Ansichten
28, Der veraltete Professor,25,17,veraltet,sehr alte Person mit veralteten Ansichten
28, Die Person (Emily) vergleicht den Professor mit einem Fossil%2C da er an veraltete Theorien festhält.,25,33,veraltet,sehr alte Person mit veralteten Ansichten
28, jemand der lange im Amt ist und veraltet ist,25,40,veraltet,sehr alte Person mit veralteten Ansichten
29, Abweisend,26,2, abweisende Person,"abweisende, gefühllose Person"
29, abweisende Person,26,49, abweisende Person,"abweisende, gefühllose Person"
29, abweisendes Verhalten der Blondine,26,39, abweisende Person,"abweisende, gefühllose Person"
29, anteilnahmslose%2C abweisende Person/Gegenstand,26,26, abweisende Person,"abweisende, gefühllose Person"
29, eine kalte%2C abweisende Person,26,40, abweisende Person,"abweisende, gefühllose Person"
29, Eine Person%2C die einem keine Beachtung schenkt.,26,28, abweisende Person,"abweisende, gefühllose Person"
29, Eisstatue steht für die abweisende Haltung der Blondine.,26,9, abweisende Person,"abweisende, gefühllose Person"
29, Eine ignorierende Person,26,12, Eine ignorierende Person,"abweisende, gefühllose Person"
29, Emotionslose Person ,26,14, Emotionslose Person ,"abweisende, gefühllose Person"
29, erstarrter Mensch,26,16, erstarrter Mensch,"abweisende, gefühllose Person"
29, frau die nicht sprechen will,26,20, gefühllose Frau,"abweisende, gefühllose Person"
29, gefühllose Frau,26,30, gefühllose Frau,"abweisende, gefühllose Person"
29, gefühllose Person,26,27, gefühllose Frau,"abweisende, gefühllose Person"
29, gefühlsarm%2C gefühlskalt,26,11, gefühllose Frau,"abweisende, gefühllose Person"
29, gefühlskalter Mensch,26,8, gefühllose Frau,"abweisende, gefühllose Person"
29, gefühlslos,26,31, gefühlslos,"abweisende, gefühllose Person"
29, Jemand der 0 Mimik und Gestik zeigt,26,45, gefühlslos,"abweisende, gefühllose Person"
29, Jemand gefühl kaltes,26,24, gefühlslos,"abweisende, gefühllose Person"
29, Jemand Kaltes%2C der keine Emotionen zeigt,26,6, gefühlslos,"abweisende, gefühllose Person"
29, jemand ohne gefühle,26,29, gefühlslos,"abweisende, gefühllose Person"
29, jemand zu dem man nicht durchdringen kann,26,34, jemand zu dem man nicht durchdringen kann,"abweisende, gefühllose Person"
29, Jemand%2C der kalt ist und nicht gesprächig,26,46, Jemand%2C der kalt ist und nicht gesprächig,"abweisende, gefühllose Person"
29, Jemand%2C der kalt ist und nicht reagiert,26,35, Jemand%2C der kalt ist und nicht reagiert,"abweisende, gefühllose Person"
29, jemand%2C der sich kalt verhält,26,42, jemand%2C der sich kalt verhält,"abweisende, gefühllose Person"
29, kalte person,26,44, kalte person,"abweisende, gefühllose Person"
29, kalte perspn,26,44, kalte person,"abweisende, gefühllose Person"
29, kalte%2C gefühllose Frau,26,38, kalte%2C gefühllose Frau,"abweisende, gefühllose Person"
29, kalte%2C nicht interessierte Frau,26,21, kalte%2C nicht interessierte Frau,"abweisende, gefühllose Person"
29, kalter Mensch,26,3, kalter Mensch,"abweisende, gefühllose Person"
29, Kühl%2C ohne Reflektion,26,7, kalter Mensch,"abweisende, gefühllose Person"
29, nicht am reden interessierte Frau,26,36, kalter Mensch,"abweisende, gefühllose Person"
29, Person die nicht redet%2C stille Person%2C schweigende Person%2C desinteressierte Person,26,41, Person die nicht redet%2C stille Person%2C schweigende Person%2C desinteressierte Person,"abweisende, gefühllose Person"
29, Uninteressierte%2C kühle Frau,26,15, Uninteressierte%2C kühle Frau,"abweisende, gefühllose Person"
29,Blondine%2C die nicht reden will ,26,1,blondine,"abweisende, gefühllose Person"
29,die Blondine ,26,23,blondine,"abweisende, gefühllose Person"
29,Frau mit kühler%2C abweisender Art ,26,50,Frau mit kühler%2C abweisender Art ,"abweisende, gefühllose Person"
29, Die gefühlslose Frau,26,17,gefühllos,"abweisende, gefühllose Person"
29, Die Person (David) vergleicht die Blondine mit einer Eisstatue%2C da die Frau%2C nach Ansicht von David%2C gefühllos ist.,26,33,gefühllos,"abweisende, gefühllose Person"
29,ignorante Frau ,26,48,ignorante Frau ,"abweisende, gefühllose Person"
29,kalt%2C abwertend und emotionslos ,26,37,kalt%2C abwertend und emotionslos ,"abweisende, gefühllose Person"
29, Plastik aus gefrorenem Wasser in Körperform,26,32,literal,"abweisende, gefühllose Person"
29, Blondine%2C die ihn gefühllos ignoriert,26,19,na,"abweisende, gefühllose Person"
29, Die Blondine,26,13,na,"abweisende, gefühllose Person"
29, Die Blondine ist die Statue%2C weil sie ihn ignorigert,26,10,na,"abweisende, gefühllose Person"
29, Ich weiß es nicht,26,4,na,"abweisende, gefühllose Person"
29, t ,26,5,na,"abweisende, gefühllose Person"
29, Verstehe ich nicht,26,43,na,"abweisende, gefühllose Person"
29, weis nicht,26,47,na,"abweisende, gefühllose Person"
29,Beziehung ,26,22,na,"abweisende, gefühllose Person"
29,ohne emotionen %2C gefühlslos ,26,25,ohne emotionen %2C gefühlslos ,"abweisende, gefühllose Person"
29,unkommunikative Person ,26,18,unkommunikative Person ,"abweisende, gefühllose Person"
30, absolutes Chaos,27,30, Chaos,"chaotischer, undurchsichtiger Ort"
30, Chaos,27,4, Chaos,"chaotischer, undurchsichtiger Ort"
30, Chaos,27,35, Chaos,"chaotischer, undurchsichtiger Ort"
30, Chaos,27,38, Chaos,"chaotischer, undurchsichtiger Ort"
30, chaotische Wohhnung,27,1, Chaos,"chaotischer, undurchsichtiger Ort"
30, chaotische Wohnung,27,6, Chaos,"chaotischer, undurchsichtiger Ort"
30, chaotische Wohnung,27,8, Chaos,"chaotischer, undurchsichtiger Ort"
30, chaotische wohnung,27,14, Chaos,"chaotischer, undurchsichtiger Ort"
30, chaotischer Raum,27,11, Chaos,"chaotischer, undurchsichtiger Ort"
30, Chaotischer%2C schwer zugänglicher Ort,27,26, Chaos,"chaotischer, undurchsichtiger Ort"
30, die chaotische%2C schwer begehbare Wohnung,27,39, Chaos,"chaotischer, undurchsichtiger Ort"
30, Die Person (Vanessa) vergleicht die Wohnung mit einem Dschungel%2C da in der Wohnung alles durcheinander liegt.,27,33, Chaos,"chaotischer, undurchsichtiger Ort"
30, Dschungel steht für das Chaos in der Wohnung.,27,9, Chaos,"chaotischer, undurchsichtiger Ort"
30, ein undurchsichtiger wilder Ort,27,34, ein undurchsichtiger wilder Ort,"chaotischer, undurchsichtiger Ort"
30, Eine Wohnung die durcheinander ist,27,24, ein undurchsichtiger wilder Ort,"chaotischer, undurchsichtiger Ort"
30, einen unaufgeräumten und wuseligen Ort,27,40, ein undurchsichtiger wilder Ort,"chaotischer, undurchsichtiger Ort"
30, undringlichkeit,27,25, undringlichkeit,"chaotischer, undurchsichtiger Ort"
30, undruchdringlich%2C überwuchtert,27,42, undringlichkeit,"chaotischer, undurchsichtiger Ort"
30, undurchdringlich,27,49, undringlichkeit,"chaotischer, undurchsichtiger Ort"
30, undurchsichtig%2C unaufgeräumt,27,43, undringlichkeit,"chaotischer, undurchsichtiger Ort"
30, undurchsichtiger Raum,27,16, undurchsichtiger Raum,"chaotischer, undurchsichtiger Ort"
30, Unordentlichkeit,27,12, Unordentlichkeit,"chaotischer, undurchsichtiger Ort"
30, Unordnung,27,28, Unordentlichkeit,"chaotischer, undurchsichtiger Ort"
30, Unordnung,27,31, Unordentlichkeit,"chaotischer, undurchsichtiger Ort"
30, unordnung,27,44, Unordentlichkeit,"chaotischer, undurchsichtiger Ort"
30, Unübersichtlich%2C verwuchert,27,7, Unübersichtlich%2C verwuchert,"chaotischer, undurchsichtiger Ort"
30, unwegsames Gebiet,27,3, unwegsames Gebiet,"chaotischer, undurchsichtiger Ort"
30, vollgestellte%2C verschlungene Wohnung,27,50, unwegsames Gebiet,"chaotischer, undurchsichtiger Ort"
30, zugemüllte und schwer begehbare Wohnung,27,19, zugemüllte Wohnung,"chaotischer, undurchsichtiger Ort"
30, zugemüllte Wohnung,27,15, zugemüllte Wohnung,"chaotischer, undurchsichtiger Ort"
